IndicatorCode,Id,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
WHOSIS_000001,3090971,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_FMLE,NA,NA,NA,NA,NA,NA,80.5 [80.2-80.8],80.49976464,80.21885131,80.80913773,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,3091175,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,64.3 [63.4-65.2],64.30171057,63.41523849,65.20209435,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,3092976,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2016,SEX_FMLE,NA,NA,NA,NA,NA,NA,65.0 [63.5-66.3],64.97437999,63.54819342,66.31553207,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,3093624,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,71.6 [71.0-72.5],71.64868401,70.99265663,72.4928872,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,3096457,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,75.3 [75.0-75.6],75.27997388,75.02857912,75.56772013,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,3097439,COUNTRY,SUR,YEAR,AMR,Americas,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.0 [72.7-73.3],72.9788443,72.69258965,73.32122127,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,3097845,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,76.2 [75.8-76.7],76.21290189,75.8254395,76.74298465,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,3098144,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,2006,SEX_BTSX,NA,NA,NA,NA,NA,NA,70.4 [69.9-71.0],70.43219518,69.87716479,70.99592591,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,3098772,REGION,AMR,YEAR,NA,NA,SEX,2021,SEX_MLE,NA,NA,NA,NA,NA,NA,71.1 [70.9-71.4],71.08535615,70.85048234,71.36711237,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,3099361,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,NA,NA,NA,NA,NA,NA,57.0 [56.0-57.9],57.02758036,56.01230021,57.92012313,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,3099443,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,76.6 [76.1-77.3],76.57011341,76.10473818,77.33853997,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
